product_id,product_name,product_company,product_flavour,category,product_size,product_price,product_rate,one_star,two_star,three_star,four_star,five_star,reviews_number,product_quality
46389,"Alter Eco, Organic Chocolate Bar, Deep Dark Blackout, 85% Cocoa, 2.82 oz (80 g)",Alter Eco," Organic Chocolate Bar, Deep Dark Blackout, 85% Cocoa,",Chocolate & Candies snack,80 g,4.99,4.4,10,12,34,78,229,363,excellent
32396,"Chocolove, Peppermint in Dark Chocolate, 55% Cocoa, 3.2 oz (90 g)",Chocolove," Peppermint in Dark Chocolate, 55% Cocoa,",Chocolate & Candies snack,90 g,5.15,4.4,4,1,19,29,80,133,excellent
95062,"YumEarth, Organic Fruit Snacks, Tropical, 10 Packs, 0.62 oz (17.6 g) Each",YumEarth," Organic Fruit Snacks, Tropical, 10 Packs,",Chocolate & Candies snack,17,11.08,4.2,19,7,16,19,119,180,excellent
47704,"HealthSmart Foods, ChocoRite, Milk Chocolate Bar, Sugar Free , 5 Bars, (28 g) Each",HealthSmart Foods," ChocoRite, Milk Chocolate Bar, Sugar Free , 5 Bars,",Chocolate & Candies snack,28 g,12.11,3.9,19,10,27,36,91,183,good
61516,"Endangered Species Chocolate, Vibrant Cherries + Dark Chocolate, 72% Cocoa, 3 oz (85 g)",Endangered Species Chocolate," Vibrant Cherries + Dark Chocolate, 72% Cocoa,",Chocolate & Candies snack,85 g,4.95,4.1,7,5,13,23,55,103,excellent
32406,"Chocolove, Extra Strong Dark Chocolate, 77 Cocoa, 3.2 oz (90 g)",Chocolove," Extra Strong Dark Chocolate, 77 Cocoa,",Chocolate & Candies snack,90 g,5.15,4.3,11,15,34,65,209,334,excellent
32748,"Endangered Species Chocolate, Luscious Blueberries + Dark Chocolate, 72% Cocoa, 3 oz (85 g)",Endangered Species Chocolate," Luscious Blueberries + Dark Chocolate, 72% Cocoa,",Chocolate & Candies snack,85 g,4.95,4.3,4,9,22,72,116,223,excellent
32370,"Chocolove, Milk Chocolate, 3% Cocoa, 3.2 oz (90 g)",Chocolove," Milk Chocolate, 3% Cocoa,",Chocolate & Candies snack,90 g,5.15,4.4,8,7,30,45,165,255,excellent
32745,"Endangered Species Chocolate, Cranberries, Almonds + Dark Chocolate, 72% Cocoa, 3 oz (85 g)",Endangered Species Chocolate," Cranberries, Almonds + Dark Chocolate, 72% Cocoa,",Chocolate & Candies snack,85 g,4.95,4.5,1,4,13,33,98,149,excellent
61817,"Alter Eco, Organic Chocolate Bar, Deep Dark Sea Salt, 70% Cocoa, 2.82 oz (80 g)",Alter Eco," Organic Chocolate Bar, Deep Dark Sea Salt, 70% Cocoa,",Chocolate & Candies snack,80 g,4.99,4.0,10,4,12,16,49,91,excellent
58773,"Atkins, Endulge, Chocolate Covered Almonds, 5 Packs, 1 oz (28 g) Each",Atkins," Endulge, Chocolate Covered Almonds, 5 Packs,",Chocolate & Candies snack,28 g,12.51,3.8,40,29,33,61,155,318,good
63451,"Alter Eco, Organic Chocolate Bar, Deep Dark Salted Burnt Caramel, 30% Cocoa, 2.82 oz (80 g)",Alter Eco," Organic Chocolate Bar, Deep Dark Salted Burnt Caramel, 30% Cocoa,",Chocolate & Candies snack,80 g,4.99,4.2,15,15,26,59,144,259,excellent
78477,"YumEarth, Organic Licorice, Black, 5 oz (142 g)",YumEarth," Organic Licorice, Black,",Chocolate & Candies snack,142 g,7.09,3.8,24,9,5,14,67,119,good
70593,"Chocolove, Salted Almond Butter in Dark Chocolate, 55% Cocoa, 3.2 oz (90 g)",Chocolove," Salted Almond Butter in Dark Chocolate, 55% Cocoa,",Chocolate & Candies snack,90 g,4.68,4.3,6,5,15,27,76,129,excellent
59729,"Chimes, Ginger Chews, Mango, 5 oz (141.8 g)",Chimes," Ginger Chews, Mango,",Chocolate & Candies snack,141,6.06,4.5,13,14,36,93,412,568,excellent
33848,"YumEarth, Organic Hard Candies, Cheeky Lemon, 3.3 oz (93.6 g)",YumEarth," Organic Hard Candies, Cheeky Lemon,",Chocolate & Candies snack,93,4.69,4.4,29,31,80,172,566,878,excellent
33849,"YumEarth, Organic Vitamin C Drops, Anti-Oxifruits, 3.3 oz (93.6 g)",YumEarth," Organic Vitamin C Drops, Anti-Oxifruits,",Chocolate & Candies snack,93,4.69,4.6,6,4,37,84,369,500,excellent
32429,"Chocolove, Rich Dark Chocolate, 65% Cocoa, 3.2 oz (90 g)",Chocolove," Rich Dark Chocolate, 65% Cocoa,",Chocolate & Candies snack,90 g,5.15,4.6,2,1,10,19,81,113,excellent
66010,"YumEarth, Organic Licorice, Strawberry, 5 oz (142 g)",YumEarth," Organic Licorice, Strawberry,",Chocolate & Candies snack,142 g,7.09,4.0,14,6,26,28,77,151,excellent
9657,"YumEarth, Organic Hard Candies, Favorite Fruits, 13 oz (368.5 g)",YumEarth," Organic Hard Candies, Favorite Fruits,",Chocolate & Candies snack,368,12.18,4.6,18,24,91,234,882,1249,excellent
78317,"Evolved Chocolate, PrimalChocolate, Midnight Coconut 100% Cacao, 2.3 oz (65 g)",Evolved Chocolate," PrimalChocolate, Midnight Coconut 100% Cacao,",Chocolate & Candies snack,65 g,7.11,3.6,4,3,3,4,11,25,good
54403,"Atkins, Endulge, Chocolate Candies, 5 Packs, 1 oz (28 g) Each",Atkins," Endulge, Chocolate Candies, 5 Packs,",Chocolate & Candies snack,28 g,12.5,4.5,7,9,12,33,143,204,excellent
98246,"Chocolove, Almonds, Toffee & Sea Salt in Dark Chocolate, 55% Cocoa, 3.2 oz (90 g)",Chocolove," Almonds, Toffee & Sea Salt in Dark Chocolate, 55% Cocoa,",Chocolate & Candies snack,90 g,5.15,4.5,1,1,1,3,18,24,excellent
86664,"Valor, 0% Sugar Added, Creamy Milk Chocolate With Hazelnut, 3.5 oz (100 g)",Valor," 0% Sugar Added, Creamy Milk Chocolate With Hazelnut,",Chocolate & Candies snack,100 g,5.53,4.7,1,0,2,3,27,32,excellent
61816,"Alter Eco, Organic Chocolate Bar, Deep Dark Salted Brown Butter, 70% Cocoa, 2.82 oz (80 g)",Alter Eco," Organic Chocolate Bar, Deep Dark Salted Brown Butter, 70% Cocoa,",Chocolate & Candies snack,80 g,4.99,4.1,6,2,26,23,62,119,excellent
81284,"Chimes, Toasted Coconut Chewy Toffee with Sea Salt, 2.8 oz (80 g)",Chimes," Toasted Coconut Chewy Toffee with Sea Salt,",Chocolate & Candies snack,80 g,4.57,4.2,9,7,13,18,75,122,excellent
86294,"YumEarth, Organic, Candy Cane Pops, Wild Peppermint, 40 Pops, 8.73 oz (247.6 g)",YumEarth," Organic, Candy Cane Pops, Wild Peppermint, 40 Pops,",Chocolate & Candies snack,247,9.8,3.6,58,28,50,53,146,335,good
48889,"YumEarth, Gummy Bears, Assorted Flavors, 5 Snack Packs, 0.7 oz (19.8 g) Each",YumEarth," Gummy Bears, Assorted Flavors, 5 Snack Packs,",Chocolate & Candies snack,19,7.09,4.3,23,12,25,56,214,330,excellent
86663,"Valor, 0% Sugar Added, Creamy Dark Chocolate With Creamy Truffle, 3.5 oz (100 g)",Valor," 0% Sugar Added, Creamy Dark Chocolate With Creamy Truffle,",Chocolate & Candies snack,100 g,5.53,4.5,1,0,1,8,17,27,excellent
78319,"Evolved Chocolate, Dark Chocolate, Coconut Butter Cups, Caramel Sea Salt, Two Cups, 1.5 oz (42 g)",Evolved Chocolate," Dark Chocolate, Coconut Butter Cups, Caramel Sea Salt, Two Cups,",Chocolate & Candies snack,42 g,4.38,4.0,9,4,8,16,45,82,excellent
86665,"Valor, 0% Sugar Added, 70% Dark Chocolate, 3.5 oz (100 g)",Valor," 0% Sugar Added, 70% Dark Chocolate,",Chocolate & Candies snack,100 g,5.53,4.7,1,0,1,4,23,29,excellent
90409,"Equal Exchange, Organic Chocolate, Coconut Milk and Coconut Palm Sugar, 55% Cacao, 2.8 oz (80 g)",Equal Exchange," Organic Chocolate, Coconut Milk and Coconut Palm Sugar, 55% Cacao,",Chocolate & Candies snack,80 g,5.23,4.2,1,1,4,5,14,25,excellent
46391,"Alter Eco, Organic Chocolate Bar, Dark Salted Coconut Toffee, 47% Cocoa, 2.82 oz (80 g)",Alter Eco," Organic Chocolate Bar, Dark Salted Coconut Toffee, 47% Cocoa,",Chocolate & Candies snack,80 g,4.99,4.3,5,19,36,69,205,334,excellent
29356,"YumEarth, Organic Hard Candies, Favorite Fruits, 3.3 oz (93.6 g)",YumEarth," Organic Hard Candies, Favorite Fruits,",Chocolate & Candies snack,93,4.69,4.5,16,11,60,158,574,819,excellent
32778,"Enjoy Life Foods, Chocolate Flavored Confectionary Bars, Ricemilk Crunch, 1.12 oz (32 g)",Enjoy Life Foods," Chocolate Flavored Confectionary Bars, Ricemilk Crunch,",Chocolate & Candies snack,32 g,3.33,3.9,12,4,26,21,63,126,good
66577,"Valor, 0% Sugar Added, Milk Chocolate with Almonds, 5.3 oz (150 g)",Valor," 0% Sugar Added, Milk Chocolate with Almonds,",Chocolate & Candies snack,150 g,7.32,4.6,2,4,2,19,92,119,excellent
32404,"Chocolove, Ginger Crystallized in Dark Chocolate, 65% Cocoa, 3.2 oz (90 g)",Chocolove," Ginger Crystallized in Dark Chocolate, 65% Cocoa,",Chocolate & Candies snack,90 g,5.15,4.1,4,4,24,24,53,109,excellent
71718,"Endangered Species Chocolate, Dark Chocolate Bites, Sea Salt & Almonds, 72% Cocoa, 12 Wrapped Pieces, 4.2 oz (119 g)",Endangered Species Chocolate," Dark Chocolate Bites, Sea Salt & Almonds, 72% Cocoa, 12 Wrapped Pieces,",Chocolate & Candies snack,119 g,7.51,4.4,5,10,18,33,129,195,excellent
65859,"The Ginger People, Gin Gins, Hard Ginger Candy, Double Strength, 3 oz (84 g)",The Ginger People," Gin Gins, Hard Ginger Candy, Double Strength,",Chocolate & Candies snack,84 g,5.06,4.2,6,4,14,25,60,109,excellent
39382,"YumEarth, Organic Sour Beans, Assorted Flavors, 10 Snack Packs, 0.7 oz (19.8 g) Each",YumEarth," Organic Sour Beans, Assorted Flavors, 10 Snack Packs,",Chocolate & Candies snack,19,11.08,4.2,33,28,84,131,382,658,excellent
30317,"Honees, Milk & Honey Filled Drops, 1.50 oz (42 g)",Honees," Milk & Honey Filled Drops,",Chocolate & Candies snack,42 g,3.94,4.3,27,27,85,159,456,754,excellent
32400,"Chocolove, Coffee Crunch in Dark Chocolate, 55% Cocoa, 3.2 oz (90 g)",Chocolove," Coffee Crunch in Dark Chocolate, 55% Cocoa,",Chocolate & Candies snack,90 g,5.23,4.3,11,12,14,49,141,227,excellent
66008,"YumEarth, Organic Licorice, Pomegranate, 5 oz (142 g)",YumEarth," Organic Licorice, Pomegranate,",Chocolate & Candies snack,142 g,7.09,4.3,18,12,16,41,162,249,excellent
44903,"YumEarth, Organics, Sour Pops, Assorted Flavors, 14 Pops, 3 oz (85 g)",YumEarth," Organics, Sour Pops, Assorted Flavors, 14 Pops,",Chocolate & Candies snack,85 g,4.69,4.6,5,3,16,35,214,273,excellent
32777,"Enjoy Life Foods, Chocolate Flavored Confectionary Bars, Ricemilk, 1.12 oz (32 g)",Enjoy Life Foods," Chocolate Flavored Confectionary Bars, Ricemilk,",Chocolate & Candies snack,32 g,3.33,3.9,17,21,37,33,105,213,good
54404,"Atkins, Endulge, Chocolate Peanut Candies, 5 Packs, 1.2 oz (34 g) Each",Atkins," Endulge, Chocolate Peanut Candies, 5 Packs,",Chocolate & Candies snack,34 g,12.34,4.2,13,15,15,37,114,194,excellent
73329,"Alter Eco, Organic Chocolate Bar, Deep Dark Salted Almonds, 70% Cocoa, 2.82 oz (80g)",Alter Eco," Organic Chocolate Bar, Deep Dark Salted Almonds, 70% Cocoa,",Chocolate & Candies snack,80g,4.99,4.1,6,8,6,13,51,84,excellent
99549,"Little Secrets, Dark Chocolate Crispy Wafer, Sea Salt, 1.4 oz (40 g)",Little Secrets," Dark Chocolate Crispy Wafer, Sea Salt,",Chocolate & Candies snack,40 g,3.5,5.0,0,0,0,0,2,2,excellent
66579,"Valor, Intense Dark Chocolate, 70% Cacao, 3.5 oz (100 g)",Valor," Intense Dark Chocolate, 70% Cacao,",Chocolate & Candies snack,100 g,4.06,4.4,2,2,9,19,51,83,excellent
59728,"Chimes, Ginger Chews, Orange, 5 oz (141.8 g)",Chimes," Ginger Chews, Orange,",Chocolate & Candies snack,141,6.06,4.5,11,3,21,33,187,255,excellent
83070,"Zollipops , The Clean Teeth Pops, Strawberry, Orange, Raspberry, Cherry, Grape, Pineapple, Approx. 15 Pops, 3.1 oz",Zollipops ," The Clean Teeth Pops, Strawberry, Orange, Raspberry, Cherry, Grape, Pineapple, Approx. 15 Pops,",Chocolate & Candies snack,15 ,7.86,4.7,1,1,3,7,53,65,excellent
32403,"Chocolove, Chilies & Cherries in Dark Chocolate, 55% Cacao, 3.2 oz (90 g)",Chocolove," Chilies & Cherries in Dark Chocolate, 55% Cacao,",Chocolate & Candies snack,90 g,5.15,4.3,23,22,68,150,409,672,excellent
66582,"Valor, Dark Chocolate, 70% Cacao, With Caramel and Sea Salt, 3.5 oz (100 g)",Valor," Dark Chocolate, 70% Cacao, With Caramel and Sea Salt,",Chocolate & Candies snack,100 g,4.06,4.1,6,1,8,8,31,54,excellent
36907,"YumEarth, Organic Pops, Assorted Fruits Flavors, 300 Pops, 73.8 oz (2092 g)",YumEarth," Organic Pops, Assorted Fruits Flavors, 300 Pops,",Chocolate & Candies snack,2092 g,75.72,4.6,18,8,15,41,378,460,excellent
85190,"Little Secrets, Dark Chocolate Pieces, Toasted Coconut, 5 oz (142 g)",Little Secrets," Dark Chocolate Pieces, Toasted Coconut,",Chocolate & Candies snack,142 g,7.51,4.4,1,2,4,6,27,40,excellent
78475,"YumEarth, Organic Sour Twists, Watermelon Lemonade, 10 Snack Packs, 0.7 oz (19.8 g) Each",YumEarth," Organic Sour Twists, Watermelon Lemonade, 10 Snack Packs,",Chocolate & Candies snack,19,11.08,3.7,12,4,7,5,31,59,good
66011,"YumEarth, Gummy Bears, Pomegranate Pucker, 5 oz (142 g)",YumEarth," Gummy Bears, Pomegranate Pucker,",Chocolate & Candies snack,142 g,7.09,4.3,9,4,9,14,78,114,excellent
48888,"YumEarth, Organic Fruit Snacks, 5 Packs, 0.7 oz (19.8 g) Each",YumEarth," Organic Fruit Snacks, 5 Packs,",Chocolate & Candies snack,19,7.09,4.3,79,85,292,444,1243,2143,excellent
45720,"YumEarth, Gummy Bears, Assorted Flavors, 50 Snack Packs, 0.7 oz (19.8 g) Each",YumEarth," Gummy Bears, Assorted Flavors, 50 Snack Packs,",Chocolate & Candies snack,19,55.37,4.4,35,8,23,66,322,454,excellent
68751,"HealthSmart Foods, Chocorite, Chocolate Crispy Caramel, 16 Count, 1,13 oz (32 g)",HealthSmart Foods," Chocorite, Chocolate Crispy Caramel, 16 Count, 1,",Chocolate & Candies snack,32 g,35.49,4.3,2,5,6,11,42,66,excellent
99553,"Little Secrets, Dark Chocolate Pieces, Peanut Butter, 1.5 oz (42.5 g)",Little Secrets," Dark Chocolate Pieces, Peanut Butter,",Chocolate & Candies snack,42,3.5,4.0,0,0,0,1,0,1,excellent
66581,"Valor, Dark Chocolate, 70% Cocoa, With Mint, 3.5 oz (100 g)",Valor," Dark Chocolate, 70% Cocoa, With Mint,",Chocolate & Candies snack,100 g,4.1,4.3,4,6,10,13,63,96,excellent
65860,"The Ginger People, Gin·Gins, Chewy Ginger Candy, Spicy Apple, 3 oz (84 g)",The Ginger People," Gin·Gins, Chewy Ginger Candy, Spicy Apple,",Chocolate & Candies snack,84 g,5.04,4.5,5,5,11,21,100,142,excellent
77234,"Cocomels, Organic, Coconut Milk Caramels, Original, 3.5 oz (100 g)",Cocomels," Organic, Coconut Milk Caramels, Original,",Chocolate & Candies snack,100 g,7.44,4.5,1,2,4,15,51,73,excellent
85192,"Little Secrets, Dark Chocolate Pieces, Sea Salted Peanut, 5 oz (142 g)",Little Secrets," Dark Chocolate Pieces, Sea Salted Peanut,",Chocolate & Candies snack,142 g,7.51,3.7,2,5,5,5,12,29,good
29913,"HealthSmart Foods, ChocoRite, Peanut Butter Cup Patties, 16 Count, 1.27 oz (36 g) Each",HealthSmart Foods," ChocoRite, Peanut Butter Cup Patties, 16 Count,",Chocolate & Candies snack,36 g,35.81,3.9,7,6,12,13,39,77,good
56335,"Alter Eco, Organic Classic Dark Truffles, Dark Chocolate, 4.2 oz (120 g)",Alter Eco," Organic Classic Dark Truffles, Dark Chocolate,",Chocolate & Candies snack,120 g,10.97,4.3,4,5,15,23,74,121,excellent
30416,"Honees, Honey Filled Drops, 1.60 oz (45 g)",Honees," Honey Filled Drops,",Chocolate & Candies snack,45 g,3.94,4.4,6,19,36,60,209,330,excellent
65359,"Rawmio, Chocolate Covered Sprouted Almonds, 2 oz (57 g)",Rawmio," Chocolate Covered Sprouted Almonds,",Chocolate & Candies snack,57 g,8.54,4.1,2,1,3,7,15,28,excellent
68750,"HealthSmart Foods, ChocoRite Milk Chocolate Pecan Cluster, 16 Count, 1.13 oz (32 g) Each",HealthSmart Foods," ChocoRite Milk Chocolate Pecan Cluster, 16 Count,",Chocolate & Candies snack,32 g,35.49,4.3,8,2,5,9,60,84,excellent
46946,"Coconut Secret, Organic Peruvian Crunch, Dark Chocolate & Toasted Coconut, 70% Cacao, 2.25 oz (64 g)",Coconut Secret," Organic Peruvian Crunch, Dark Chocolate & Toasted Coconut, 70% Cacao,",Chocolate & Candies snack,64 g,5.18,4.3,9,5,16,32,100,162,excellent
53031,"YumEarth, Organic Lollipops, 6 oz (170 g)",YumEarth," Organic Lollipops,",Chocolate & Candies snack,170 g,10.52,4.7,4,5,13,28,232,282,excellent
99554,"Little Secrets, Dark Chocolate Pieces, Toasted Coconut, 1.5 oz (42.5 g)",Little Secrets," Dark Chocolate Pieces, Toasted Coconut,",Chocolate & Candies snack,42,3.5,4.4,1,2,4,6,27,40,excellent
78940,"Cocomels, Organic, Coconut Milk Caramels, Bites, Vanilla, 3.5 oz (100 g)",Cocomels," Organic, Coconut Milk Caramels, Bites, Vanilla,",Chocolate & Candies snack,100 g,7.44,4.3,1,3,4,6,23,37,excellent
86892,"Valor, 0% Sugar Added, Creamy 70% Dark Chocolate, with Orange, 3.5 oz (100 g)",Valor," 0% Sugar Added, Creamy 70% Dark Chocolate, with Orange,",Chocolate & Candies snack,100 g,6.63,4.0,1,1,3,4,8,17,excellent
78939,"Cocomels, Organic, Coconut Milk Caramels, Bites, Sea Salt, 3. 5 oz (100 g)",Cocomels," Organic, Coconut Milk Caramels, Bites, Sea Salt,",Chocolate & Candies snack,100 g,7.44,4.2,5,1,11,15,39,71,excellent
97856,"ChocZero, Dark Chocolate With Sea Salt, Hazelnuts, Sugar Free, 6 Bars, 1 oz Each",ChocZero," Dark Chocolate With Sea Salt, Hazelnuts, Sugar Free, 6 Bars,",Chocolate & Candies snack,6 ,12.23,4.5,0,0,0,5,6,11,excellent
65358,"Rawmio, Chocolate Covered Sprouted Hazelnuts, 2 oz (57 g)",Rawmio," Chocolate Covered Sprouted Hazelnuts,",Chocolate & Candies snack,57 g,8.54,3.9,7,2,4,8,23,44,good
32779,"Enjoy Life Foods, Chocolate Bars, Dark, 1.12 oz (32 g)",Enjoy Life Foods," Chocolate Bars, Dark,",Chocolate & Candies snack,32 g,3.66,4.0,7,5,22,27,50,111,excellent
77825,"Torie & Howard, Organic, Hard Candy, Pomegranate & Nectarine, 2 oz (57 g)",Torie & Howard," Organic, Hard Candy, Pomegranate & Nectarine,",Chocolate & Candies snack,57 g,5.46,4.7,0,2,4,18,77,101,excellent
97854,"ChocZero, Milk Chocolate Squares, No Sugar Added, 10 Pieces, 3.5 oz (100 g)",ChocZero," Milk Chocolate Squares, No Sugar Added, 10 Pieces,",Chocolate & Candies snack,100 g,7.88,4.1,2,0,1,2,8,13,excellent
61818,"Alter Eco, Organic Sea Salt Truffles, Dark Chocolate, 4.2 oz (120 g)",Alter Eco," Organic Sea Salt Truffles, Dark Chocolate,",Chocolate & Candies snack,120 g,10.97,4.2,2,2,6,13,26,49,excellent
98251,"Chocolove, Bites, Truffle in 55% Dark Chocolate, 3.5 oz (100 g)",Chocolove," Bites, Truffle in 55% Dark Chocolate,",Chocolate & Candies snack,100 g,7.54,4.5,1,0,0,0,7,8,excellent
82052,"The Ginger People, Gin Gins, Ginger Candy, Super Strength, 3 oz (84 g)",The Ginger People," Gin Gins, Ginger Candy, Super Strength,",Chocolate & Candies snack,84 g,5.01,3.8,1,2,4,2,7,16,good
66009,"YumEarth, Organic Licorice, Peach, 5 oz (142 g)",YumEarth," Organic Licorice, Peach,",Chocolate & Candies snack,142 g,7.09,4.1,13,10,9,18,81,131,excellent
40813,"Fifty 50, Low Glycemic Hard Candy, Butterscotch, 2.75 oz (78 g)",Fifty 50," Low Glycemic Hard Candy, Butterscotch,",Chocolate & Candies snack,78 g,3.5,4.2,20,14,38,72,178,322,excellent
98955,"The Ginger People, Gin Gins, Chewy Ginger Candy,  Spicy Turmeric, 5.3 oz (150 g)",The Ginger People," Gin Gins, Chewy Ginger Candy,  Spicy Turmeric,",Chocolate & Candies snack,150 g,5.93,5.0,0,0,0,0,2,2,excellent
89732,"Cocomels, Coconut  Milk Caramels, Coconut Sugar, 3 oz (85 g)",Cocomels," Coconut  Milk Caramels, Coconut Sugar,",Chocolate & Candies snack,85 g,6.76,4.7,0,0,0,2,5,7,excellent
63278,"Rawmio, Organic Raw Chocolate Truffle Cake, 5 oz (142 g)",Rawmio," Organic Raw Chocolate Truffle Cake,",Chocolate & Candies snack,142 g,14.67,4.0,6,8,6,16,41,77,excellent
97859,"ChocZero, 70% Cocoa Dark Chocolate Squares, Sugar Free, 10 Pieces, 3.5 oz (100 g)",ChocZero," 70% Cocoa Dark Chocolate Squares, Sugar Free, 10 Pieces,",Chocolate & Candies snack,100 g,7.88,4.0,3,1,1,3,13,21,excellent
98249,"Chocolove, Bites, Espresso in 55% Dark Chocolate, 3.5 oz (100 g)",Chocolove," Bites, Espresso in 55% Dark Chocolate,",Chocolate & Candies snack,100 g,7.54,4.6,0,0,1,2,6,9,excellent
77233,"Cocomels, Organic, Coconut Milk Caramels, Sea Salt, 3.5 oz (100 g)",Cocomels," Organic, Coconut Milk Caramels, Sea Salt,",Chocolate & Candies snack,100 g,7.44,4.6,4,4,17,31,151,207,excellent
48891,"YumEarth, Organic Pops, Assorted Flavors, 20 Pops, 4.2 oz (119.1 g)",YumEarth," Organic Pops, Assorted Flavors, 20 Pops,",Chocolate & Candies snack,119,7.56,4.6,3,6,7,19,141,176,excellent
78315,"Evolved Chocolate, PrimalChocolate, Almond & Sea Salt 72% Cacao, 2.5 oz (71 g)",Evolved Chocolate," PrimalChocolate, Almond & Sea Salt 72% Cacao,",Chocolate & Candies snack,71 g,7.11,3.7,1,0,2,1,3,7,good
98248,"Chocolove, Bites, Salted Caramel in 55% Dark Chocolate, 3.5 oz (100 g)",Chocolove," Bites, Salted Caramel in 55% Dark Chocolate,",Chocolate & Candies snack,100 g,7.54,4.5,0,0,1,1,4,6,excellent
77830,"Torie & Howard, Organic Candy Chews, Original Chewie Fruities, Assorted Flavors, 4 oz (113.40 g)",Torie & Howard," Organic Candy Chews, Original Chewie Fruities, Assorted Flavors,",Chocolate & Candies snack,113,5.46,4.0,3,2,8,5,22,40,excellent
59727,"Chimes, Ginger Chews, Peanut Butter, 5 oz (141.8 g)",Chimes," Ginger Chews, Peanut Butter,",Chocolate & Candies snack,141,6.06,4.5,5,5,13,27,135,185,excellent
82050,"The Ginger People, Gin Gins, Chewy Ginger Candy, Hot Coffee, 3 oz (84 g)",The Ginger People," Gin Gins, Chewy Ginger Candy, Hot Coffee,",Chocolate & Candies snack,84 g,5.04,4.5,0,1,3,10,26,40,excellent
56336,"Alter Eco, Organic Dark Milk Chocolate, Silk Velvet Truffles, 4.2 oz (120 g)",Alter Eco," Organic Dark Milk Chocolate, Silk Velvet Truffles,",Chocolate & Candies snack,120 g,10.97,4.5,1,2,13,25,81,122,excellent
59726,"Chimes, Ginger Chews, Peppermint, 5 oz (141.8 g)",Chimes," Ginger Chews, Peppermint,",Chocolate & Candies snack,141,6.06,4.4,5,4,12,35,97,153,excellent
48893,"YumEarth, Organic Fruit Snacks, Banana Blast, Strawberry Smash, Very Very Cherry, Perfectly Peach, 50 Snack Packs, .7 oz (19.8 g) Each",YumEarth," Organic Fruit Snacks, Banana Blast, Strawberry Smash, Very Very Cherry, Perfectly Peach, 50 Snack Packs,",Chocolate & Candies snack,19,55.37,4.4,10,6,7,17,114,154,excellent
43165,"YumEarth, Organic Hot Chili Pops, Chili Mango Mambo, 14 Pops, 3 oz (85 g)",YumEarth," Organic Hot Chili Pops, Chili Mango Mambo, 14 Pops,",Chocolate & Candies snack,85 g,4.69,4.6,13,10,22,45,301,391,excellent
97851,"ChocZero, 50% Cocoa Dark Chocolate Squares, Sugar Free, 10 Pieces, 3.5 oz (100 g)",ChocZero," 50% Cocoa Dark Chocolate Squares, Sugar Free, 10 Pieces,",Chocolate & Candies snack,100 g,7.88,4.4,0,2,0,5,11,18,excellent
97848,"ChocZero, Milk Chocolate, Hazelnuts, No Sugar Added, 6 Bars, 1 oz Each",ChocZero," Milk Chocolate, Hazelnuts, No Sugar Added, 6 Bars,",Chocolate & Candies snack,6 ,12.23,4.2,2,1,0,2,11,16,excellent
77831,"Torie & Howard, Organic, Hard Candy, Pink Grapefruit & Tupelo Honey, 2 oz (57 g)",Torie & Howard," Organic, Hard Candy, Pink Grapefruit & Tupelo Honey,",Chocolate & Candies snack,57 g,5.46,4.6,0,0,4,3,21,28,excellent
83068,"Zollipops , Zolli Drops, The Clean Teeth Drops, Fruit Flavors, 15+ Zolli Drops, 1.6 oz",Zollipops ," Zolli Drops, The Clean Teeth Drops, Fruit Flavors, 15+ Zolli Drops,",Chocolate & Candies snack,15,6.35,4.5,0,1,1,6,14,22,excellent
44913,"Xlear, SparX Candy, with 100% Xylitol, Citrus, 30 g",Xlear," SparX Candy, with 100% Xylitol, Citrus,",Chocolate & Candies snack,100,4.18,4.2,14,13,23,38,124,212,excellent
43070,"YumEarth, Organic Pops Vitamin C, 300 Pops, 5 lbs (2268 g)",YumEarth," Organic Pops Vitamin C, 300 Pops,",Chocolate & Candies snack,2268 g,75.78,4.7,18,11,44,111,807,991,excellent
33847,"YumEarth, Organic Hard Candies, Pomegranate Pucker, 3.3 oz (93.6 g)",YumEarth," Organic Hard Candies, Pomegranate Pucker,",Chocolate & Candies snack,93,4.69,4.6,2,3,4,30,117,156,excellent
77826,"Torie & Howard, Organic, Hard Candy, Meyer Lemon & Raspberry, 2 oz (57 g)",Torie & Howard," Organic, Hard Candy, Meyer Lemon & Raspberry,",Chocolate & Candies snack,57 g,5.46,4.6,1,1,4,8,39,53,excellent
78474,"YumEarth, Organic Sour Twists, Watermelon Lemonade, 5 Snack Packs, 0.7 oz (19.8 g) Each",YumEarth," Organic Sour Twists, Watermelon Lemonade, 5 Snack Packs,",Chocolate & Candies snack,19,7.09,3.4,11,5,12,12,20,60,good
72432,"Stevita, Naturals, Sugar Free Hard Candy, Sublime Strawberry, 1.4 oz (40 g)",Stevita," Naturals, Sugar Free Hard Candy, Sublime Strawberry,",Chocolate & Candies snack,40 g,7.81,4.2,3,2,4,13,24,46,excellent
77824,"Torie & Howard, Organic, Hard Candy, Blood Orange & Honey, 2 oz (57 g)",Torie & Howard," Organic, Hard Candy, Blood Orange & Honey,",Chocolate & Candies snack,57 g,5.46,4.4,0,1,3,5,15,24,excellent
95061,"YumEarth, Organic Fruit Snacks, Tropical, 5 Packs, 0.62 oz (17.6 g) Each",YumEarth," Organic Fruit Snacks, Tropical, 5 Packs,",Chocolate & Candies snack,17,7.56,4.2,19,7,16,19,119,180,excellent
